Unnamed: 0,url,timestamp,processed_url_text,newspaper,arquivo_url,title,authors,publish_date,text
195,https://www.jn.pt/nacional/rui-rio-ganha-distancia-a-andre-ventura-na-lideranca-da-oposicao--13531008.html,20210404184951,rui rio ganha distancia a andre ventura na lideranca da oposicao,jn.pt/,https://arquivo.pt/noFrame/replay/20210404184951/https://www.jn.pt/nacional/rui-rio-ganha-distancia-a-andre-ventura-na-lideranca-da-oposicao--13531008.html,Rui Rio ganha distância a André Ventura na liderança da Oposição,[],,"Rui Rio, presidente do PSD
Foto: MANUEL DE ALMEIDA/LUSA
Líder social-democrata (41%) deixa o radical de Direita para trás (26%) na escolha dos portugueses para líder da Oposição, revela barómetro da Aximage para o JN, DN e TSF. Rui Rio vence Catarina Martins entre bloquistas e Jerónimo de Sousa nos comunistas. Travão a fundo ao protagonismo de André Ventura. Agora que a exposição mediática conseguida nas presidenciais se vai esbatendo na memória dos portugueses, o líder da Direita radical é claramente ultrapassado por Rui Rio como principal figura da Oposição. Coincidência ou não, também este mês há uma melhoria acentuada na avaliação ao desempenho do conjunto da Oposição, mesmo que o saldo ainda seja negativo em quatro pontos percentuais. De acordo com o barómetro da Aximage para o JN, DN e TSF, depois de um período em que o líder do Chega foi ganhando pontos (no mês passado estava empatado com Rio nos 33%), o mês de março não só pôs fim à curva ascendente de Ventura, como lhe impôs uma descida de sete pontos (26%). Ao contrário, o líder social-democrata subiu oito pontos, para os 41%, graças à liderança destacada entre o eleitorado do PS, PSD e PAN. Ao contrário do habitual, ganha desta vez a Catarina Martins no eleitorado bloquista, e a Jerónimo de Sousa no eleitorado comunista. Só fica abaixo de Ventura entre os que votam nos liberais e radicais de Direita. Saldo positivo no PSD
A avaliação que os portugueses expressam sobre o conjunto dos partidos da Oposição é agora bastante melhor do que no mês passado (mas ainda longe de novembro, em que conseguiu um raro saldo positivo): 33% fazem uma avaliação positiva, 37% dão nota negativa. Ao contrário do que acontecia em fevereiro, o saldo já não é negativo em todos os segmentos partidários. Sendo que os mais benevolentes são os eleitores do PSD (saldo positivo de 15 pontos para a Oposição) e os bloquistas (saldo positivo de cinco pontos). No PAN, as opiniões dividem-se, enquanto entre os socialistas, comunistas, radicais e liberais de Direita o saldo continua negativo. O saldo também é positivo na região Norte, entre os mais novos (18/34 anos) e nos mais pobres. 54%
É na Área Metropolitana do Porto que Rui Rio tem maior reconhecimento como líder da Oposição. Mas o social-democrata lidera em todas as regiões. O melhor resultado de Ventura é no Norte (37%). Género e classes sociais
O presidente do PSD está à frente entre os homens e as mulheres, ao contrário do que acontecia em fevereiro, em que elas reconheciam preponderância a Ventura. No que diz respeito aos escalões de rendimento, Rio lidera em todos e em particular nos dois extremos, mais pobres e mais ricos. 40%
O único segmento em que Ventura mantém mais reconhecimento do que Rio como líder da Oposição é entre os mais jovens (18/34 anos). O social-democrata desempatou a seu favor no escalão dos 35/49 anos e manteve a liderança que já detinha nos dois grupos etários mais velhos."
197,https://www.jn.pt/nacional/so-115-dos-militantes-do-chega-se-mobilizaram-para-reeleicao-de-ventura-13442334.html,20210310183837,so 115 dos militantes do chega se mobilizaram para reeleicao de ventura,jn.pt/,https://arquivo.pt/noFrame/replay/20210310183837/https://www.jn.pt/nacional/so-115-dos-militantes-do-chega-se-mobilizaram-para-reeleicao-de-ventura-13442334.html,"Só 11,5% dos militantes do Chega se mobilizaram para reeleição de Ventura",[],,"André Ventura, do Chega
Foto: MIGUEL A. LOPES/LUSA
Somente 11,5% do total de 27.926 militantes ativos do Chega foram às urnas nas eleições diretas do fim de semana para escolher o presidente demissionário e recandidato único, uma segunda vez em menos de três anos. Fonte oficial do partido da extrema-direita parlamentar, liderado pelo deputado André Ventura, divulgou hoje os dados concretos e solidificados das ""diretas"" de há quatro dias (06 de março), os quais ficaram a cargo de uma ""empresa de assessoria tecnológica e informática"", cujo nome não foi divulgado ""por uma questão de proteção dos dados"" da força política. Assim, do universo total de militantes do partido populista, apenas 14.979 se colocaram em condições de votar (quotas pagas até 48 horas antes do sufrágio) e só 3.317 exerceram o direito nas 20 mesas espalhadas por todo o país e ilhas, num sufrágio que incluiu a escolha de 400 delegados à III Convenção Nacional do partido, agendada provisoriamente para maio, em local a designar. Registaram-se 3.226 votos a favor (11,5% do universo total), 73 brancos e 18 nulos. O presidente da Mesa da Convenção Nacional do Chega, Luís Graça, já tinha anunciado o triunfo de Ventura no sábado, com 97,3% dos votos,
Desde a primeira eleição (30 de junho de 2019), Ventura, fundador e militante ""n.º 1"" do partido, candidatou-se agora pela terceira vez, na sequência das eleições presidenciais de 24 de janeiro, nas quais ficou na terceira posição. O jurista e antigo conselheiro nacional do PSD, de 38 anos, demitiu-se por ter falhado os objetivos de ficar à frente da ex-eurodeputada socialista Ana Gomes e de forçar o chefe de Estado, Marcelo Rebelo de Sousa, a uma segunda volta. O líder do Chega já se tinha demitido em abril de 2020, justificando-o com a contestação interna devido à sua abstenção no parlamento sobre a renovação do estado de emergência em virtude da pandemia de covid-19. Na altura, na ""diretas"" de 5 de setembro de 2020, Ventura foi reeleito com 99,4% dos votos expressos, cerca de 4.525 dos então 11.313 militantes aptos a votar."
198,https://www.jn.pt/nacional/supremo-condena-andre-ventura-e-chega-por-segregacao-racial-14384958.html,20211207191419,supremo condena andre ventura e chega por segregacao racial,jn.pt/,https://arquivo.pt/noFrame/replay/20211207191419/https://www.jn.pt/nacional/supremo-condena-andre-ventura-e-chega-por-segregacao-racial-14384958.html,Supremo condena André Ventura e Chega por segregação racial,[],,"André Ventura, líder do Chega
Foto: MANUEL DE ALMEIDA / LUSA
André Ventura e o Chega foram condenados pelo Supremo Tribunal de Justiça por ""segregação racial"". O líder do partido diz que aceita a decisão, mas considera-a injusta. ""Manteria as mesmas declarações"", reagiu. Em causa estão considerações que o presidente do partido fez sobre a família Coxi, do bairro da Jamaica, no Seixal, durante um debate com Marcelo Rebelo de Sousa na campanha para as eleições presidenciais, em janeiro de 2021: Ventura usou o termo ""bandidos"", enquanto apontava para uma fotografia da família. Dirigente e partido já tinham sido condenados em primeira instância, pelo Tribunal Local Cível de Lisboa, a um pedido de desculpas público aos visados, mas Ventura não se conformou com a decisão e recorreu para as instâncias superiores. Num acórdão conhecido esta segunda-feira, o Supremo Tribunal de Justiça não admitiu o recurso e transitou em julgado o processo, com o deputado e o Chega a serem definitivamente condenados por segregação racial. Os juízes consideraram que a discordância face à decisão ""não é suficiente"" para dar razão ao pedido de recurso e que os ""motivos concretos"" que o sustentam foram ""omitidos"", alegando que se verifica apenas ""uma discordância expressa e reiteradamente repetida"", o que ""não é passível de enquadrar os requisitos legais impugnatórios exigidos"", adianta a CNN. ""Manteria as mesmas declarações""
Em reação à decisão do Supremo, em declarações à estação de televisão, Ventura considerou a ""decisão injusta, porque não admite recurso"". ""O Supremo não olhou para o fundo da questão. Aceito a decisão da Justiça, mas não vou mudar a minha forma de ver, nem mudar a linguagem no espaço público"", assegurou, acrescentando que ""manteria as mesmas declarações"", por entender que não foram excessivas. A fotografia apresentada por Ventura no debate presidencial remonta a fevereiro de 2019, dias depois de terem existido confrontos entre a PSP e alguns elementos da família Coxi. ""Nesta fotografia, o candidato Marcelo Rebelo de Sousa juntou-se com bandidos - um deles é verdadeiramente um bandido - que tinham atacado uma esquadra policial. E, quando o presidente Marcelo Rebelo de Sousa foi ao bairro do Jamaica, foi visitar os bandidos, não foi visitar os polícias"", afirmou na ocasião o deputado, líder do Chega e, à data, candidato a Belém. Um vídeo do momento foi mais tarde publicado na conta oficial do partido no Twitter. No julgamento desse caso, são arguidos um polícia e três dos sete moradores do Jamaica que interpuseram a ação contra Ventura. Dos sete, só um tem registo criminal e nenhum foi acusado de ter atacado uma esquadra."
199,https://www.jn.pt/nacional/teste-pcr-de-ventura-deu-positivo-lider-do-chega-mantem-isolamento-14019524.html,20210810102241,teste pcr de ventura deu positivo lider do chega mantem isolamento,jn.pt/,https://arquivo.pt/noFrame/replay/20210810102241/https://www.jn.pt/nacional/teste-pcr-de-ventura-deu-positivo-lider-do-chega-mantem-isolamento-14019524.html,Teste PCR de Ventura deu positivo. Líder do Chega mantém isolamento,[],,"O líder do Chega, André Ventura
Foto: LUSA
O Presidente do Chega, André Ventura, fez um teste PCR à covid-19 que ""deu positivo"" e apresenta sintomas como ""tosse ligeira e dores nas costas"", continuando assim em isolamento, anunciou, esta segunda-feira, o partido. ""O teste PCR do líder do CHEGA deu positivo. O dr. Este domingo, o próprio presidente e deputado único do Chega, André Ventura, confirmou à agência Lusa que estava infetado com covid-19, depois de dois testes antigénio positivos, tendo cancelado ""toda a agenda política nos próximos dias"". ""Confirmo que estou infetado com covid-19. Fiz dois testes antigénio e deram positivo. Cancelei toda a agenda política nos próximos dias. Serei substituído, quando necessário, pelo vice-presidente António Tanger"", afirmou Ventura, numa declaração por escrito à Lusa. Em entrevista à ""TVI"", em junho, Ventura evitou comentar as ligações de apoiantes seus a movimentos negacionistas da covid-19, como os ""Médicos pela Verdade"", e afirmou que o partido defende a saúde pública. E quando foi questionado sobre o facto de ter surgido em manifestações públicas sem máscara, o presidente do Chega ironizou: ""Se fôssemos dizer que éramos negacionistas por não usarmos máscara..."
200,https://www.jn.pt/nacional/twitter-suspende-conta-de-andre-ventura-14167651.html,20210928220050,twitter suspende conta de andre ventura,jn.pt/,https://arquivo.pt/noFrame/replay/20210928220050/https://www.jn.pt/nacional/twitter-suspende-conta-de-andre-ventura-14167651.html,Twitter suspende conta de André Ventura,[],,"André Ventura
Foto: HUGO DELGADO/LUSA
O presidente do partido Chega, André Ventura, tem desde segunda-feira a conta oficial no Twitter suspensa, facto que está a ser denunciado por páginas de movimentos ligados à extrema-direita naquela rede social. ""Conta suspensa. O Twitter suspende as contas que violam as regras do Twitter"", lê-se na página de André Ventura. Para Ventura, a suspensão do Twitter ""trata-se de cortar vias de comunicação ao líder de um dos maiores partidos políticos portugueses"". Recorde-se que em maio o Twitter bloqueou a conta de André Ventura de forma temporária, depois de ter escrito que tinha vontade de que o ministro da Administração Interna, Eduardo Cabrita, fosse decapitado. Na altura, a rede social considerou que o líder do Chega violou as regras ""contra abuso e assédio"", tendo aplicado uma suspensão da conta por 12 horas."
203,https://www.jn.pt/nacional/ventura-anuncia-recandidatura-ao-chega-e-so-sai-do-parlamento-quando-metade-da-esquerda-sair-12508415.html,20200809182121,ventura anuncia recandidatura ao chega e so sai do parlamento quando metade da esquerda sair,jn.pt/,https://arquivo.pt/noFrame/replay/20200809182121/https://www.jn.pt/nacional/ventura-anuncia-recandidatura-ao-chega-e-so-sai-do-parlamento-quando-metade-da-esquerda-sair-12508415.html,"Ventura anuncia recandidatura ao Chega e só sai do parlamento quando ""metade da esquerda"" sair",[],,"André Ventura anunciou este domingo, em Leiria, a recandidatura à liderança do Chega
Foto: EDUARDO COSTA/LUSA
André Ventura anunciou este domingo a recandidatura à liderança do Chega, numa cerimónia em Leiria em que disse que só vai sair do parlamento ""quando metade daquela esquerda sair"". ""Estamos a fazer uma revolução democrática e não temos o direito de a destruir"", disse o líder demissionário do partido, considerando por isso que ""não é um momento de desistência"", para se lançar como candidato às eleições de 5 de setembro. Na Ortigosa, no concelho de Leiria, num jantar da distrital do Chega Leiria que, segundo a organização juntou 800 participantes de vários pontos do país, André Ventura assumiu ter sido ""quase 'feito' em laboratório"" para enfrentar os ataques ao partido. ""Nunca nos vão calar"", disse o deputado, que prometeu ""lutar até à morte por Portugal"" e contra quem quer ""transformar o Chega num partido banal do sistema, minado de corrupção e compadrio"". ""Não que ache que tenha de ser líder do Chega para sempre. Mas este não é o momento de transformações deste projeto. O país não perceberá que um partido como o Chega se perca em lutas internas"", disse em Leiria. Na noite que serviu para comemorar o primeiro aniversário do Chega, André Ventura abordou também o anúncio de suspensão do mandato na Assembleia da República, para se dedicar às campanhas eleitorais da região dos Açores e das presidenciais. ""Ficou todo o parlamento a dizer: 'se ele se quer candidatar, tem de deixar de ser deputado'. Eles queriam, até sonhavam com isso! Uma coisa eu vos prometo: eu só saio daquele parlamento quando metade daquela esquerda tiver corrida dali para fora!"". Numa noite em que disparou para todo o lado, recusando coligações com PSD e CDS e apontando à ultrapassagem ao BE e até ao PS, André Ventura voltou a referir-se à deputada não inscrita Joacine Katar Moreira: ""se há deputados que acham que devemos devolver a arte a outros países, voltamos a dizer: elas que vão para os países delas, porque é lá que fazem falta"". ""Quando nos chamarem racistas, diremos 'somos aqueles que trabalham'; quando nos chamarem fascistas, diremos 'somos aqueles que respeitam a nossa história'; e quando nos chamarem extremistas, diremos 'o nosso único extremo é lutar por este país'"", acrescentou. Também Marcelo Rebelo de Sousa, adversário de André Ventura nas presidenciais, esteve debaixo de fogo em Leiria, sendo classificado como ""uma espécie de máquina de apurar"". ""A frase que Marcelo Rebelo de Sousa mais diz é 'temos de apurar'. Se agora explodisse isto tudo, amanhã Marcelo dizia 'temos de apurar'. Ricardo Salgado e você [Marcelo] a irem juntos para o Brasil? 'Temos de apurar'. Esta história do seu irmão andar a fazer negócios nas suas viagens? 'Temos de apurar'. António Costa nomear familiares para o Governo? 'Temos de apurar'. Tancos? 'Não sei nada disso, temos de apurar'. Temos de apurar tudo"". No evento esteve também Maria Vieira, mandatária de Ventura junto das comunidades portuguesas. ""Este homem [André Ventura] luta todos os dias para mudar Portugal e nós vamos ser o seu exército"", disse. Lembrando o papel de Leiria na história de Portugal e na Reconquista da Península Ibérica, a mandatária fez aquilo a que chamou ""uma singela comparação"": ""O dr. André Ventura é o D. Afonso Henriques do século XXI, o grande líder que o nosso país vinha precisando há muito tempo!""."
206,https://www.jn.pt/nacional/ventura-apela-a-uniao-nao-havera-governo-a-direita-sem-o-chega-13770747.html,20210526220908,ventura apela a uniao nao havera governo a direita sem o chega,jn.pt/,https://arquivo.pt/noFrame/replay/20210526220908/https://www.jn.pt/nacional/ventura-apela-a-uniao-nao-havera-governo-a-direita-sem-o-chega-13770747.html,"Ventura apela à união: ""Não haverá Governo à Direita sem o Chega""",[],,"André Ventura cumprimentou Passos Coelho, que voltou a assistir à convenção
Foto: TIAGO PETINGA/LUSA
O líder do Chega foi à convenção do Movimento Europa e Liberdade (MEL) dizer e repetir que ""não haverá Governos à Direita"" sem o seu partido. André Ventura apelou à ""Direita clássica"" que deixe a ""moderação"" e passe a dar ""pancada política"" na Esquerda até que o PS deixe o poder. E afirmou que o Chega ""nasceu para governar"". Tal como no dia anterior, o antigo primeiro-ministro, Pedro Passos Coelho, esteve presente na convenção do MEL, em Lisboa. Quando Ventura entrou na sala para discursar, acompanhado da sua comitiva e de jornalistas, ambos se cumprimentaram e trocaram algumas palavras, levando mesmo à interrupção dos trabalhos do painel anterior durante alguns segundos. Quando subiu ao palco, a grande preocupação do presidente do Chega foi mostrar que o partido que dirige é indispensável a uma futura solução de Governo à Direita. Para isso, apelou a que a ""Direita clássica"" aceite dar a mão à ""nova Direita"". Para Ventura, PSD, CDS e IL não deveriam estar a discutir se aceitam ou não conversar com o Chega. A pergunta fundamental, afirmou, tem de ser outra: ""Pode ou não a Direita clássica sonhar regressar ao poder sem a nova Direita? Essa é que é a questão"". Os aplausos ecoaram pela sala - realidade que, aliás, foi recorrente durante o discurso do deputado. ""Podem conversar à vontade"", insistiu Ventura. ""Mas de que interessa conversar se não tiverem maioria para fazer Governo? As sondagens são muito claras: não há uma que não coloque o Chega em terceiro ou quarto lugar"", recordou. Por esse motivo, ""nao haverá possibilidade nenhuma de Governos à Direita sem o Chega"", referiu. ""E isto não é nenhum auto-elogio, são factos"". ""Pancada política"" até chegar ao Governo
Ventura afirmou que o seu objetivo é entrar numa ""luta sem tréguas até António Costa deixar de ser primeiro-ministro"". E garantiu que, quando esse dia vier, o seu partido não terá um papel secundário: ""O Chega não é um partido de protesto. Nasceu para governar"", declarou. O parlamentar também apontou o dedo a Rui Rio, dizendo que o líder do PSD ""não tem conseguido fazer o seu papel de oposição"". E insistiu: ""A culpa de a Direita não estar no poder é nossa. Nós é que falhámos!"". De modo a chegar ao Governo, disse que a ""Direita clássica"" deve prescindir da ""moderação"" e ""voltar a ganhar garra"". Considerando que Portugal tem ""a Esquerda mais hipócrita da Europa"", afirmou que a um adversário assim ""não se dão bombons, dá-se pancada política"". Uma vez mais, recebeu aplausos. Ventura admitiu ainda que existem ""vários elefantes na sala"" quando se fala do Chega, dando o exemplo do racismo e da reforma da Justiça. A oposição ao discurso do partido nessas duas temáticas faz parte de uma estratégia de ""diabolização"" que, acredita, serve os interesses do PS. ""O que me custa é que, na maior parte das vezes, essa diabolização é feita por aqueles que, connosco, deviam estar a lutar contra o Governo socialista"", lamentou. Depois, voltou a apelar que a Direita perca os ""complexos"" e terminou o discurso novamente ovacionado."
207,https://www.jn.pt/nacional/ventura-demite-se-e-convoca-eleicoes-para-a-direcao-do-chega-14181121.html,20211001152144,ventura demite se e convoca eleicoes para a direcao do chega,jn.pt/,https://arquivo.pt/noFrame/replay/20211001152144/https://www.jn.pt/nacional/ventura-demite-se-e-convoca-eleicoes-para-a-direcao-do-chega-14181121.html,Ventura demite-se e convoca eleições para a direção do Chega,[],,"André Ventura
Foto: EDUARDO COSTA/LUSA
André Ventura apresentou esta sexta-feira a demissão da presidência do Chega, anunciando novas eleições para a direção do partido. A decisão surge depois de o Tribunal Constitucional ter dado razão ao Ministério Público no processo que considera ilegais os estatutos aprovados pelo Chega no seu penúltimo congresso, em setembro de 2020."
208,https://www.jn.pt/nacional/ventura-escreve-carta-aberta-a-rio-futuro-passa-inevitavelmente-por-chega-e-psd-12910974.html,20201012163302,ventura escreve carta aberta a rio futuro passa inevitavelmente por chega e psd,jn.pt/,https://arquivo.pt/noFrame/replay/20201012163302/https://www.jn.pt/nacional/ventura-escreve-carta-aberta-a-rio-futuro-passa-inevitavelmente-por-chega-e-psd-12910974.html,"Ventura escreve carta aberta a Rio: futuro passa ""inevitavelmente"" por Chega e PSD",[],,"André Ventura
Foto: LUSA
O líder do Chega escreveu uma carta aberta a Rui Rio, presidente do PSD. André Ventura vaticina a queda do Governo PS e diz que o ""futuro da governação"" passa ""inevitavelmente"" por estes dois partidos de Direita. O objetivo é convidar o PSD a juntar-se à proposta de revisão constitucional do Chega, em apreciação no Parlamento. Ventura lembrou, num texto publicado no jornal I, que há ""valores importantes"" a separar o seu partido e os sociais-democratas. ""Escrevo-lhe, dr. Rui Rio, porque tenho consciência de que o futuro da governação em Portugal passará, inevitavelmente, pelos nossos dois partidos. E, nesse sentido, o projeto de revisão constitucional do Chega é um elemento decisivo para qualquer plataforma"", argumentou o deputado único do Chega. O objetivo, continuou André Ventura, é construir ""uma plataforma comum de ação política"" entre o partido de extrema-direita e os sociais-democratas, num momento em que ""o PSD continua a ter dificuldade em afirmar-se como verdadeira alternativa ao PS e aparece muitas vezes como a sua muleta"". Nesse sentido, Ventura recordou que, tendo o seu pedido de revisão constitucional sido aceite, na última sexta-feira, pelo presidente da Assembleia da República, ""o PSD dispõe agora de 30 dias para submeter novas propostas e propor alterações"". O JN questionou o gabinete de Rui Rio sobre esta proposta, mas o líder do PSD mantém-se em silêncio. Chega quer facilitar futuras revisões da Constituição
O parlamentar afirmou que ele e o seu partido estão ""completamente abertos"" a discutir propostas de revisão constitucional com o PSD, desde que o conteúdo das propostas do Chega ""não seja desvirtuado"". Ventura sublinhou ainda que nunca aceitará ser ""muleta"" de qualquer Governo do PSD. O Chega, recorde-se, avançou com medidas como a castração física de pedófilos ou a eliminação de um artigo da Constituição que estabelece um conjunto de 14 parâmetros a que qualquer pedido de revisão tem de obedecer. Entre eles, conta-se a ""forma republicana de Governo"", a ""separação das Igrejas do Estado"", os ""direitos, liberdades e garantias dos cidadãos"" ou os direitos sindicais e dos trabalhadores. O processo de revisão constitucional do Chega está dependente do apoio de outros partidos. Na sexta-feira, o JN apurou junto de fonte parlamentar que as propostas do partido de Ventura deverão ser apreciadas e chumbadas pela comissão eventual de revisão entretanto formada, uma vez que não deverão ter acolhimento."
209,https://www.jn.pt/nacional/ventura-formaliza-recandidatura-a-lider-do-chega-para-governar-portugal-13337644.html,20210210194305,ventura formaliza recandidatura a lider do chega para governar portugal,jn.pt/,https://arquivo.pt/noFrame/replay/20210210194305/https://www.jn.pt/nacional/ventura-formaliza-recandidatura-a-lider-do-chega-para-governar-portugal-13337644.html,"Ventura formaliza recandidatura a líder do Chega para ""governar Portugal""",[],,"O presidente demissionário do Chega, André Ventura
Foto: EDUARDO COSTA/LUSA
O presidente demissionário do Chega, André Ventura, entregou esta quarta-feira à Mesa da Convenção Nacional do partido a sua recandidatura a líder em eleições diretas, entretanto marcadas para 6 de março, e subiu a parada para o objetivo de ""governar Portugal"". André Ventura demitiu-se uma segunda vez do cargo na sequência das eleições presidenciais de 24 de janeiro, nas quais foi o terceiro mais votado, mas falhou os objetivos de ficar à frente da ex-eurodeputada do PS Ana Gomes e forçar o chefe de Estado, Marcelo Rebelo de Sousa, a uma segunda volta. Segundo a moção estratégica a que a Lusa teve acesso, o deputado único do partido da extrema-direita parlamentar defende que ""a III Convenção [Nacional] terá de ser o passo definitivo"" [do Chega] para alcançar a presença no executivo do país. Fonte oficial da força política populista disse à Lusa que a próxima (III) reunião-magna dos militantes do Chega ""ainda não tem local determinado para se realizar, mas aponta-se o final de maio como data mais provável"". Na convocatória para as ""diretas"" de 6 de março, o presidente da Mesa, Luís Graça, declarou que a III Convenção Nacional ""vai ser realizada, depois do levantamento das restrições sanitárias"" anti-covid-19. As mudanças que temos de efetuar, o combate feroz à corrupção, a reforma da justiça, a dignificação dos polícias, médicas, enfermeiros, professores e de todos os que estão na linha da frente contra esta pandemia, a reforma do sistema fiscal e a reforma global do sistema político, só o conseguiremos efetivamente se os portugueses nos derem um voto de confiança para governar Portugal"", lê-se no texto de Ventura. O documento, intitulado ""Governar Portugal"", segue-se à moção estratégica apresentada por Ventura nas ""diretas"" de 05 de setembro de 2020 e na II Convenção Nacional (19 e 20 de setembro, Évora) cujo título era ""Mobilizar Portugal"" e onde se propunha eleger ""deputados regionais já nas eleições para a Região Autónoma dos Açores"" e consolidar o Chega ""como terceira força política nacional nas próximas eleições legislativas, deixando para trás o PCP, o BE e o PAN"". ""Candidato-me novamente (...) para garantir não só que o partido conseguirá implantar-se em todo o território nacional nas próximas eleições autárquicas, com autarcas competentes e próximos das populações, como estará apto para fornecer ao país uma solução de Governo que será sempre, com a nossa participação, um governo antissistema"", declara agora. Segundo o líder da extrema-direita parlamentar, ""o Chega está numa enorme encruzilhada histórica - cresceu como nunca nenhum outro partido o fez na história de Portugal e, por isso mesmo, está debaixo de tremenda ameaça institucional que poderá colocar em causa, efetivamente, a sua sobrevivência"". Podem candidatar-se à presidência da Direção Nacional desta força política os militantes com, ""pelo menos, seis meses de militância oficial"". Os pretendentes têm até segunda-feira (""15 dias úteis anteriores à data do ato eleitoral"") para apresentarem a sua candidatura, que tem de ser apoiada por, ""pelo menos, três presidentes de comissões políticas distritais e um presidente de comissão política regional"", estipula o regulamento eleitoral. Nas ""diretas"" de 6 de março, além do escrutínio do futuro presidente, os militantes vão igualmente escolher os cerca de 500 delegados para a futura convenção. Vão estar à disposição mesas de voto nos 18 distritos continentais e nas duas regiões autónomas, sendo que as comissões políticas regionais podem decidir que haja ""até uma mesa por ilha"". Ventura, fundador e militante n.º 1 do Chega, com 38 anos, foi eleito presidente pela primeira vez em 30 de junho de 2019, na I Convenção Nacional, em Algés (Lisboa). Já eleito deputado, o antigo professor de Direito demitiu-se em abril de 2020, após críticas internas sobre a votação no parlamento da renovação do estado de emergência decretado devido à pandemia de covid-19. O antigo militante do PSD votara a favor da imposição inicial do estado de emergência, absteve-se depois num segundo, terceiro e quarto momentos e votou contra nas seguintes seis ocasiões. Na altura, recandidatou-se ao cargo e ganhou com 99% dos votos."
212,https://www.jn.pt/nacional/ventura-pede-celeridade-na-investigacao-a-membros-do-chega-12545574.html,20200823182357,ventura pede celeridade na investigacao a membros do chega,jn.pt/,https://arquivo.pt/noFrame/replay/20200823182357/https://www.jn.pt/nacional/ventura-pede-celeridade-na-investigacao-a-membros-do-chega-12545574.html,Ventura pede celeridade na investigação a membros do Chega,[],,"André Ventura
Foto: ANTÓNIO COTRIM/LUSA
O líder do Chega, André Ventura, pediu uma investigação ""rápida e eficaz"" às ligações entre militantes do partido e o grupo Resistência Nacional (RN), de inspiração fascista. Ao ""Expresso"", Ventura disse que o Chega ""não precisa de ordenar paradas KKK"" porque ""consegue facilmente juntar milhares de pessoas nas ruas"". Nuno Cardoso, líder da RN, admitiu militar no Chega."
215,https://www.jn.pt/nacional/ventura-recandidata-se-a-lideranca-do-chega-14217454.html,20211014181841,ventura recandidata se a lideranca do chega,jn.pt/,https://arquivo.pt/noFrame/replay/20211014181841/https://www.jn.pt/nacional/ventura-recandidata-se-a-lideranca-do-chega-14217454.html,"Ventura recandidata-se: ""Não é o tempo de deixar a liderança"" do Chega",[],,"André Ventura
Foto: MIGUEL A. LOPES/LUSA
André Ventura apresentou, esta quarta-feira, a sua moção de recandidatura à liderança do Chega, intitulada ""Governar Portugal sem ceder ao sistema"", em que pede que se afastem, ""de vez, apelos de moderação ou de menor intensidade de ação"". Nas primeiras eleições diretas para a presidência do partido, que decorrem a 6 de novembro, onde André Ventura terá concorrência - Carlos Natal, candidato inicial do Chega à Câmara Municipal de Portimão que foi depois afastado, anunciou que se vai candidatar -, o atual líder do partido considera que ""não é o tempo de deixar a liderança"". ""Entendo que este não é o momento de prejudicar a unidade do partido, no momento em que estamos a trabalhar para o Orçamento do Estado, em que podemos ter eventualmente eleições legislativas para o ano ou, no máximo, em 2023. É tempo de o partido se mostrar unido e não de divisões"", salientou Ventura nos Passos Perdidos, na Assembleia da República, onde apresentou a sua recandidatura. Na ""moção estratégica global"" entregue esta quarta-feira à mesa do partido, André Ventura perspetiva o futuro do Chega, estabelecendo o objetivo de atingir um resultado entre os 10% e os 15% ""nas próximas eleições legislativas"" e tornar-se ""indispensável à formação e viabilização de um Governo"". Segundo o presidente do Chega, o partido não ""deve abdicar da participação ministerial num Governo eventualmente liderado pelo PSD, exigindo a possibilidade efetiva de transformação, que tem de assentar, indubitavelmente, na promoção das reformas estruturais que o país precisa em áreas fundamentais como a Justiça, a Segurança Social, a administração interna, o emprego e a defesa nacional"". Apesar disso, André Ventura salienta que ""apenas uma negociação clara, efetiva e transparente, com possibilidade e autonomia para a concretização"" das ""grandes bandeiras"" do partido ""levará à viabilização parlamentar de um Governo de direita"". O líder do partido defende assim que o Chega deve ser capaz de ""construir um Governo de transformação nacional sem ceder ao sistema, às negociatas dominantes nos dois principais partidos e sem medo de medidas fraturantes"". Abordando também o acórdão do Tribunal Constitucional que indica que as alterações estatutárias introduzidas pelo Chega no congresso de Évora, em setembro de 2020, são ilegais, invalidando a criação de órgãos como a Comissão de Ética ou o Conselho de Jurisdição, André Ventura avança que, se for reeleito, irá ""propor ao Congresso a ratificação de todas as decisões que foram tomadas a nível disciplinar dentro do partido, incluindo os militantes que foram suspensos ou expulsos, porque o partido precisa de ter ética fundamental"". Não vou permitir que o partido regresse a tempos em que cada um dizia o que queria
Nesse sentido, André Ventura adianta que irá manter a diretiva 03/2020 - também conhecida como ""lei da rolha"" - e que estipula que qualquer ""referência ofensiva a membros ou dirigentes do partido"" acarreta a ""imediata suspensão de todos os cargos e funções, bem como da militância, pelo período mínimo de 30 dias"". ""Não vou permitir que o partido regresse a tempos em que cada um dizia o que queria, em que simplesmente reinava a total bandalheira dentro do partido, acho que os portugueses não gostam disso, acho que para nós isso também não é bom politicamente. Portanto, o que espero é que o partido entre definitivamente em ordem e na ordem depois deste congresso em novembro"", salientou Ventura aos jornalistas. As eleições diretas para a presidência do Chega decorrem a 6 de novembro, com o congresso do partido a ter lugar três semanas depois, entre 26 e 28 de novembro."
